INPUT:text	OUTPUT:audio_record	HINT:text	HINT:default_language	ASSIGNMENT:link	ASSIGNMENT:task_id	ASSIGNMENT:assignment_id	ASSIGNMENT:worker_id	ASSIGNMENT:status	ASSIGNMENT:started	ACCEPT:verdict	ACCEPT:comment
- Если не знаешь, чего хочешь, умрешь в куче того, чего не хотел	ru.317f74ce-2d6b-4686-8814-f6520640e101			https://toloka.yandex.ru/task/31145688/0001db3ed8--61ead903bd36f16bdd2d3e80	fca83c97-a009-4d45-bc53-65e98dcd56a2	0001db3ed8--61ead903bd36f16bdd2d3e80	2889f3acab0943b3bd78cf3e04e9f59c	APPROVED	2022-01-21T16:02:11.894	+	
- Может ли тот, кто воплощает мрак, простить тому, кто полон блеска	ru.a01432e9-2254-45fa-afa7-c49c6839fae6			https://toloka.yandex.ru/task/31145688/0001db3ed8--61ead903bd36f16bdd2d3e80	9e860b25-3d20-4afb-93b0-74730dd833e9	0001db3ed8--61ead903bd36f16bdd2d3e80	2889f3acab0943b3bd78cf3e04e9f59c	APPROVED	2022-01-21T16:02:11.894	+	
- Унижение человека ведет к лишению его человеческого облика	ru.e1d7ec9f-92a5-4eb1-a7c6-23a9d59bdfab			https://toloka.yandex.ru/task/31145688/0001db3ed8--61ead903bd36f16bdd2d3e80	511e3d37-3d82-434e-8f78-a8e679b483a8	0001db3ed8--61ead903bd36f16bdd2d3e80	2889f3acab0943b3bd78cf3e04e9f59c	APPROVED	2022-01-21T16:02:11.894	+	
- В улыбке всегда есть некие начала примирения, тогда как смех часто выражает собою отказ примириться	ru.46c66427-dedb-4825-8f82-4d67e9a43d9c			https://toloka.yandex.ru/task/31145688/0001db3ed8--61ead903bd36f16bdd2d3e80	88fb4ffe-4b98-4220-9083-016615c482c2	0001db3ed8--61ead903bd36f16bdd2d3e80	2889f3acab0943b3bd78cf3e04e9f59c	APPROVED	2022-01-21T16:02:11.894	+	
- Лучшая из всех крепостей - не быть ненавистным народу: какие крепости ни строй, они не помогут, ибо когда народ берется за оружие, на подмогу ему всегда явятся чужеземцы.	ru.d4668faf-07d1-45df-ad49-edf173925e40			https://toloka.yandex.ru/task/31145688/0001db3ed8--61ead903bd36f16bdd2d3e80	49f083ee-46bd-455c-a780-84b30b3dd6b9	0001db3ed8--61ead903bd36f16bdd2d3e80	2889f3acab0943b3bd78cf3e04e9f59c	APPROVED	2022-01-21T16:02:11.894	+	
											
- Я девственник, но невинен ли я	ru.22e89291-1cfc-42c9-951d-34e0c3e776f6			https://toloka.yandex.ru/task/31145688/0001db3ed8--61ead90c3f9b4174be7d7564	500575bf-0522-4208-9b49-9ae6138e8b27	0001db3ed8--61ead90c3f9b4174be7d7564	4c67b33957cd348891506aae92da8f4d	APPROVED	2022-01-21T16:02:20.754	+	
- Разве я не хуже любого зверя, так имею ли я право на жизнь	ru.75e35b30-89f8-4e07-a0f1-ee6bae1f1c1b			https://toloka.yandex.ru/task/31145688/0001db3ed8--61ead90c3f9b4174be7d7564	1f217aa6-3dea-4c1f-bf27-c87dd65ea947	0001db3ed8--61ead90c3f9b4174be7d7564	4c67b33957cd348891506aae92da8f4d	APPROVED	2022-01-21T16:02:20.754	+	
- Всю жизнь ты была для меня как мираж, а теперь ты настоящая	ru.0eedde63-9069-480f-8243-7e9479316fa1			https://toloka.yandex.ru/task/31145688/0001db3ed8--61ead90c3f9b4174be7d7564	25733e73-08c5-4a7b-9caa-fb0f25644bae	0001db3ed8--61ead90c3f9b4174be7d7564	4c67b33957cd348891506aae92da8f4d	APPROVED	2022-01-21T16:02:20.754	+	
- Философия жизни есть у каждого человека. Своя, собственная. Даже у идиота есть философия по которой он живет.	ru.6a032e95-72e5-4e35-bfcc-5ce70f5e04f6			https://toloka.yandex.ru/task/31145688/0001db3ed8--61ead90c3f9b4174be7d7564	c9c7e14e-3cc3-4687-8f94-e4fb678b9627	0001db3ed8--61ead90c3f9b4174be7d7564	4c67b33957cd348891506aae92da8f4d	APPROVED	2022-01-21T16:02:20.754	+	
- Все моложе и моложе чувствует себя тот, кто вступает в мир воображения. Теперь он знает: это рассудок старил его душевно и делал таким негибким.	ru.f7590d2f-2b46-4350-8d52-1b524923496d			https://toloka.yandex.ru/task/31145688/0001db3ed8--61ead90c3f9b4174be7d7564	987d65b8-94de-4f8b-a20a-bc9c396e9be7	0001db3ed8--61ead90c3f9b4174be7d7564	4c67b33957cd348891506aae92da8f4d	APPROVED	2022-01-21T16:02:20.754	+	
- Ты должен быть либо молотом, либо наковальней	ru.3cd1e7ec-d293-4bc4-96bf-abc5a6b6ebb1			https://toloka.yandex.ru/task/31145688/0001db3ed8--61ead90c3f9b4174be7d7564	bbed4e54-b8b3-45a4-a303-4d5bd4a08535	0001db3ed8--61ead90c3f9b4174be7d7564	4c67b33957cd348891506aae92da8f4d	APPROVED	2022-01-21T16:02:20.754	+	
- Давая себя поиметь, он тем самым имел целый мир	ru.480994fd-4db6-4a62-87d5-f7ed10f7990e			https://toloka.yandex.ru/task/31145688/0001db3ed8--61ead90c3f9b4174be7d7564	fcf18603-086a-4333-aeb3-cb57bfde7315	0001db3ed8--61ead90c3f9b4174be7d7564	4c67b33957cd348891506aae92da8f4d	APPROVED	2022-01-21T16:02:20.754	+	
- Сохраняют благополучие те, чей образ действий отвечает особенностям времени, и утрачивают те, чей образ действий отвечает особенностям времени	ru.e0717306-4915-4c28-bc9f-e782d38cd14a			https://toloka.yandex.ru/task/31145688/0001db3ed8--61ead90c3f9b4174be7d7564	b3393a62-e5db-4a19-bd57-d2e0c76edca6	0001db3ed8--61ead90c3f9b4174be7d7564	4c67b33957cd348891506aae92da8f4d	APPROVED	2022-01-21T16:02:20.754	+	
- Всеобщее счастье способно безостановочно двигать машины; истина же и красота – не способны. Так что, разумеется, когда властью завладевали массы, верховной ценностью становилось всегда счастье, а не истина с красотой	ru.43c51ff3-6681-42c7-be02-5cfbe3aa69bf			https://toloka.yandex.ru/task/31145688/0001db3ed8--61ead90c3f9b4174be7d7564	5e0700e9-50a5-40dd-b152-d7089ab8af28	0001db3ed8--61ead90c3f9b4174be7d7564	4c67b33957cd348891506aae92da8f4d	APPROVED	2022-01-21T16:02:20.754	+	
- Любовь не знает ни добродетели, ни заслуги. Она любит, и прощает, и терпит все потому, что иначе не может.	ru.cd81ad76-3037-465e-865f-f80d04974036			https://toloka.yandex.ru/task/31145688/0001db3ed8--61ead90c3f9b4174be7d7564	cf361c67-2189-472d-a2e4-78959ed495ea	0001db3ed8--61ead90c3f9b4174be7d7564	4c67b33957cd348891506aae92da8f4d	APPROVED	2022-01-21T16:02:20.754	+	
											
- Однажды я была несерьезно, или несерьезно само время	ru.605485f2-c4d9-40c4-a345-4d2f2c8ef071			https://toloka.yandex.ru/task/31145688/0001db3ed8--61ead9118e0fdd5f9d93f2a4	2a3ce211-a9f3-464d-8c48-71a9d696f7bc	0001db3ed8--61ead9118e0fdd5f9d93f2a4	6dd2204ba9ea37120f80665e3855f5a9	APPROVED	2022-01-21T16:02:25.500	+	
- Смерть – свобода, даруемая вечностью	ru.82fea25c-4883-4432-9062-53e634218033			https://toloka.yandex.ru/task/31145688/0001db3ed8--61ead9118e0fdd5f9d93f2a4	309e5d16-99ed-4b4d-8482-0f2adabcf637	0001db3ed8--61ead9118e0fdd5f9d93f2a4	6dd2204ba9ea37120f80665e3855f5a9	APPROVED	2022-01-21T16:02:25.500	+	
- Быть сексуальным изгоем - значит родиться с одиночеством	ru.e39e3b43-0432-4d9e-be15-dace2a809fd2			https://toloka.yandex.ru/task/31145688/0001db3ed8--61ead9118e0fdd5f9d93f2a4	58537cb4-559f-4f45-82a5-f6793d3841f9	0001db3ed8--61ead9118e0fdd5f9d93f2a4	6dd2204ba9ea37120f80665e3855f5a9	APPROVED	2022-01-21T16:02:25.500	+	
- Бывает обычный человек, не герой, а вот например обычный чувак. Чувак был последним лодырем в городе, что никому не мешало, но вот так придется человек хорошо к месту	ru.2610fa77-3875-44ac-a8fe-c30bb31a2550			https://toloka.yandex.ru/task/31145688/0001db3ed8--61ead9118e0fdd5f9d93f2a4	378b6a13-8462-4a09-a1bc-bfe95423c95a	0001db3ed8--61ead9118e0fdd5f9d93f2a4	6dd2204ba9ea37120f80665e3855f5a9	APPROVED	2022-01-21T16:02:25.500	+	
- Вольный художник – это босой сапожник, всё умеет, ничего не имеет.	ru.b8fc024c-68c4-46cc-8404-7509cf1807c9			https://toloka.yandex.ru/task/31145688/0001db3ed8--61ead9118e0fdd5f9d93f2a4	141d6280-913d-412c-b416-581a1a3ca4e2	0001db3ed8--61ead9118e0fdd5f9d93f2a4	6dd2204ba9ea37120f80665e3855f5a9	APPROVED	2022-01-21T16:02:25.500	+	
- Самый героический поступок человечества — это то, что оно выжило и намерено выжить дальше.	ru.1f406f7e-581c-4e93-8887-3b752ade41c2			https://toloka.yandex.ru/task/31145688/0001db3ed8--61ead9118e0fdd5f9d93f2a4	9fb54a45-be3a-42f7-8bf8-d793038620db	0001db3ed8--61ead9118e0fdd5f9d93f2a4	6dd2204ba9ea37120f80665e3855f5a9	APPROVED	2022-01-21T16:02:25.500	+	
- Меня влечет истина. Я люблю науку. Но истина грозна; наука опасна для общества. Столь же опасна, сколь была благотворна	ru.b71f2d07-cf76-423b-9a12-ad7a32a1b2e2			https://toloka.yandex.ru/task/31145688/0001db3ed8--61ead9118e0fdd5f9d93f2a4	0e4c9903-16b8-4344-a185-f455c9556904	0001db3ed8--61ead9118e0fdd5f9d93f2a4	6dd2204ba9ea37120f80665e3855f5a9	APPROVED	2022-01-21T16:02:25.500	+	
- Стих очень простой, смысла нет, рифмы тоже, смеяться после слова «лопата».	ru.a517478c-378a-41f5-8fb3-54b407b37104			https://toloka.yandex.ru/task/31145688/0001db3ed8--61ead9118e0fdd5f9d93f2a4	f807153d-eb23-476a-b5a5-71dacd7b21a2	0001db3ed8--61ead9118e0fdd5f9d93f2a4	6dd2204ba9ea37120f80665e3855f5a9	APPROVED	2022-01-21T16:02:25.500	+	
- Мы причиняем друг другу боль, лишь когда начинаем сомневаться в своей любви	ru.9a924fac-5137-4a6f-9c81-46a78bb6fc5c			https://toloka.yandex.ru/task/31145688/0001db3ed8--61ead9118e0fdd5f9d93f2a4	cb703ed9-4c46-4967-88d6-f021f2787c05	0001db3ed8--61ead9118e0fdd5f9d93f2a4	6dd2204ba9ea37120f80665e3855f5a9	APPROVED	2022-01-21T16:02:25.500	+	
- Мы прививаем массам нелюбовь к природе. Но одновременно мы внедряем в них любовь к загородным видам спорта	ru.ebe6184f-f5cc-4f96-975d-3e446bfd7d7a			https://toloka.yandex.ru/task/31145688/0001db3ed8--61ead9118e0fdd5f9d93f2a4	7ecf1820-7bc0-4c9e-91c3-fd8729ddf823	0001db3ed8--61ead9118e0fdd5f9d93f2a4	6dd2204ba9ea37120f80665e3855f5a9	APPROVED	2022-01-21T16:02:25.500	+	
											
- Слушайте, есть мораль, есть в мире приличные люди, есть конторы и банки, есть постели, в них спят мужчины и женщины, тоже очень приличные. Все происходило и происходит в одно время	ru.9d9379e3-074c-41db-a5b8-6be842123c52			https://toloka.yandex.ru/task/31145688/0001db3ed8--61ead91cc9f67c249282e382	a0d30889-57ed-4bc1-8ef1-d4648e56f451	0001db3ed8--61ead91cc9f67c249282e382	00dfb5eec8a3e12d24db63e1b8b4ff1d	APPROVED	2022-01-21T16:02:36.889	+	
- Иногда нужно всё разрушить, спалить всё дотла, чтобы потом начать всё сначала	ru.4a893c09-0db7-4034-9afb-751e9cf56183			https://toloka.yandex.ru/task/31145688/0001db3ed8--61ead91cc9f67c249282e382	dca41030-e2fb-4a57-a20c-33a6bafb71f9	0001db3ed8--61ead91cc9f67c249282e382	00dfb5eec8a3e12d24db63e1b8b4ff1d	APPROVED	2022-01-21T16:02:36.889	+	
- Почему огонь полон для нас такой неизъяснимой прелести? Что влечёт к нему и старого и малого? Огонь — это вечное движение.	ru.6e53de4c-dcd6-4f8b-944a-e10725796cd8			https://toloka.yandex.ru/task/31145688/0001db3ed8--61ead91cc9f67c249282e382	a6562c93-58b4-48aa-b14d-3e26c8f5c117	0001db3ed8--61ead91cc9f67c249282e382	00dfb5eec8a3e12d24db63e1b8b4ff1d	APPROVED	2022-01-21T16:02:36.889	+	
- Презерватив - хрустальная туфелька нашего поколения	ru.43494161-8d74-4d2f-9dd3-554e3c2c90f0			https://toloka.yandex.ru/task/31145688/0001db3ed8--61ead91cc9f67c249282e382	d90cac46-3c21-475e-b720-2bda628dcfed	0001db3ed8--61ead91cc9f67c249282e382	00dfb5eec8a3e12d24db63e1b8b4ff1d	APPROVED	2022-01-21T16:02:36.889	+	
- По мне, лучше уж несчастье, чем твое фальшивое, лживое счастье прошлых недель	ru.771c3459-e1b4-4c78-ba31-d8b1363c3b1f			https://toloka.yandex.ru/task/31145688/0001db3ed8--61ead91cc9f67c249282e382	269aa33a-119b-44e5-91b0-c201651ba21f	0001db3ed8--61ead91cc9f67c249282e382	00dfb5eec8a3e12d24db63e1b8b4ff1d	APPROVED	2022-01-21T16:02:36.889	+	
- Он чувствовал себя вновь приобщенным к людям и ждал от врача и от слесаря, не отделяя по существу одного от другого, удивительных свершений	ru.9010ea1b-c3f5-46bf-b6d9-c3d89c2959ce			https://toloka.yandex.ru/task/31145688/0001db3ed8--61ead91cc9f67c249282e382	b9b6db0e-94b1-41f5-8bcb-e969648d4fb8	0001db3ed8--61ead91cc9f67c249282e382	00dfb5eec8a3e12d24db63e1b8b4ff1d	APPROVED	2022-01-21T16:02:36.889	+	
- Часто то, что выглядело бесспорным оказывается абсолютно ошибочным	ru.81352995-097a-4288-895a-09a0cab9ccad			https://toloka.yandex.ru/task/31145688/0001db3ed8--61ead91cc9f67c249282e382	aa9c1a2a-1b6c-4c14-bcdb-e618e99ed609	0001db3ed8--61ead91cc9f67c249282e382	00dfb5eec8a3e12d24db63e1b8b4ff1d	APPROVED	2022-01-21T16:02:36.889	+	
- Все люди всегда рады смеяться, и те, которые смеются благодаря нам, всегда будут на нашей стороне	ru.4c557a45-6f8a-4e03-986f-0d71effffe7c			https://toloka.yandex.ru/task/31145688/0001db3ed8--61ead91cc9f67c249282e382	7869f061-7868-4e84-a9bd-8bdcc6995db0	0001db3ed8--61ead91cc9f67c249282e382	00dfb5eec8a3e12d24db63e1b8b4ff1d	APPROVED	2022-01-21T16:02:36.889	+	
- Человек, много думающий, часто бывает бездеятельным	ru.eec3ec1a-19dc-452f-838e-216466235454			https://toloka.yandex.ru/task/31145688/0001db3ed8--61ead91cc9f67c249282e382	8d81461a-ef58-4357-b5e4-edf641d8001c	0001db3ed8--61ead91cc9f67c249282e382	00dfb5eec8a3e12d24db63e1b8b4ff1d	APPROVED	2022-01-21T16:02:36.889	+	
- При таком обилии знаний можно жить только впроголодь	ru.c09ef4e5-4e5d-43d2-af2c-b0f9be631f9e			https://toloka.yandex.ru/task/31145688/0001db3ed8--61ead91cc9f67c249282e382	37c0d008-6769-4c83-919b-f87a99091919	0001db3ed8--61ead91cc9f67c249282e382	00dfb5eec8a3e12d24db63e1b8b4ff1d	APPROVED	2022-01-21T16:02:36.889	+	
											
- Презирающих тебя сам встречай презрением	ru.d3de5dbd-a4a6-4b12-9df0-986a02931885			https://toloka.yandex.ru/task/31145688/0001db3ed8--61ead937d166f653bb64b283	911b3e94-d83f-4b7b-8007-9ea214aa625e	0001db3ed8--61ead937d166f653bb64b283	972c15215da70cd1a881cc820029b9ca	APPROVED	2022-01-21T16:03:03.659	+	
- Когда-нибудь начни жить так, чтобы делать что-то хорошее, а не просто не делать плохого	ru.dc8dd429-470a-4617-9e04-86d6d8331390			https://toloka.yandex.ru/task/31145688/0001db3ed8--61ead937d166f653bb64b283	c5258ebc-66e0-4fcc-a60f-c41b15c31974	0001db3ed8--61ead937d166f653bb64b283	972c15215da70cd1a881cc820029b9ca	APPROVED	2022-01-21T16:03:03.659	+	
- Вообще можно сказать, что великий поэт – тот, кто наяву создает то, что всякий видит только во сне	ru.f8f7a623-e17e-4c3c-b9a0-b29bd2e5aa5d			https://toloka.yandex.ru/task/31145688/0001db3ed8--61ead937d166f653bb64b283	a01b6d11-f4e9-45d4-8c47-7f4a8cd22632	0001db3ed8--61ead937d166f653bb64b283	972c15215da70cd1a881cc820029b9ca	APPROVED	2022-01-21T16:03:03.659	+	
- Судьба распоряжается лишь половиной всех наших дел, другую же половину она предоставляет самим людям	ru.b7fd3a40-6b83-4782-aac7-f6efcd2eefe2			https://toloka.yandex.ru/task/31145688/0001db3ed8--61ead937d166f653bb64b283	39093d24-989c-467c-9ac8-634d47f49874	0001db3ed8--61ead937d166f653bb64b283	972c15215da70cd1a881cc820029b9ca	APPROVED	2022-01-21T16:03:03.659	+	
- Заботы и страсти совершенно подавляют свободную деятельность интеллекта	ru.70c5404d-b75d-423a-b3ac-9337e995b505			https://toloka.yandex.ru/task/31145688/0001db3ed8--61ead937d166f653bb64b283	69c44220-a0bd-4240-81dd-9a50a69280f5	0001db3ed8--61ead937d166f653bb64b283	972c15215da70cd1a881cc820029b9ca	APPROVED	2022-01-21T16:03:03.659	+	
- Подставляя другую щеку, мы ничего не изменяем в мире.	ru.dd3f5ee3-2cd8-480b-9b47-970e6c61da84			https://toloka.yandex.ru/task/31145688/0001db3ed8--61ead937d166f653bb64b283	2656c4c7-0795-457d-bc31-c86b36693917	0001db3ed8--61ead937d166f653bb64b283	972c15215da70cd1a881cc820029b9ca	APPROVED	2022-01-21T16:03:03.659	+	
- Сумерки чувств, когда не ощущаешь ничего, кроме сокрушительной, всепроницающей боли в душе и теле	ru.31a71b28-16a5-48f2-a40a-e4ed270ef953			https://toloka.yandex.ru/task/31145688/0001db3ed8--61ead937d166f653bb64b283	b83b029a-3530-4e9d-ab5f-f8b9e5927c21	0001db3ed8--61ead937d166f653bb64b283	972c15215da70cd1a881cc820029b9ca	APPROVED	2022-01-21T16:03:03.659	+	
- Так и крутится человеческая комедия : за спиралью спираль, за песками только песок	ru.49e21290-6a9f-4bf2-9689-75bdbf93fd82			https://toloka.yandex.ru/task/31145688/0001db3ed8--61ead937d166f653bb64b283	25ddba9a-0739-4f8d-8951-1ff17d1f9e89	0001db3ed8--61ead937d166f653bb64b283	972c15215da70cd1a881cc820029b9ca	APPROVED	2022-01-21T16:03:03.659	+	
- Я счастлива своей неудачи, потому что пистолет не выстрелил. Он не сделал меня убийцей	ru.56a85b25-0090-4072-a678-b234222f1241			https://toloka.yandex.ru/task/31145688/0001db3ed8--61ead937d166f653bb64b283	626321f1-c908-460b-96d7-1c204d04b9bd	0001db3ed8--61ead937d166f653bb64b283	972c15215da70cd1a881cc820029b9ca	APPROVED	2022-01-21T16:03:03.659	+	
- Потребность в научном коммунизме появляется тогда, когда пропадает вера в то, что коммунизм можно построить, а потребность в гламуре возникает, когда исчезает естественная сексуальная привлекательность	ru.20ddb1b3-7f90-43a7-adaf-2683c2565680			https://toloka.yandex.ru/task/31145688/0001db3ed8--61ead937d166f653bb64b283	8bbc2e21-9b2c-4bc1-a47f-d5c94588f771	0001db3ed8--61ead937d166f653bb64b283	972c15215da70cd1a881cc820029b9ca	APPROVED	2022-01-21T16:03:03.659	+	
											
- Я девственник, но невинен ли я	ru.7013ba9c-b1e6-419a-b550-91d39092b9c6			https://toloka.yandex.ru/task/31145688/0001db3ed8--61ead93dabbcc46b2944a3a1	500575bf-0522-4208-9b49-9ae6138e8b27	0001db3ed8--61ead93dabbcc46b2944a3a1	8b3aead4e3a79dc5711e0e4ab270a3d1	APPROVED	2022-01-21T16:03:09.573	+	
- Разве я не хуже любого зверя, так имею ли я право на жизнь	ru.f4629512-048b-41d6-b277-60bae5513b66			https://toloka.yandex.ru/task/31145688/0001db3ed8--61ead93dabbcc46b2944a3a1	1f217aa6-3dea-4c1f-bf27-c87dd65ea947	0001db3ed8--61ead93dabbcc46b2944a3a1	8b3aead4e3a79dc5711e0e4ab270a3d1	APPROVED	2022-01-21T16:03:09.573	+	
- Всю жизнь ты была для меня как мираж, а теперь ты настоящая	ru.973af219-4338-4a59-af2d-5108888ffe7e			https://toloka.yandex.ru/task/31145688/0001db3ed8--61ead93dabbcc46b2944a3a1	25733e73-08c5-4a7b-9caa-fb0f25644bae	0001db3ed8--61ead93dabbcc46b2944a3a1	8b3aead4e3a79dc5711e0e4ab270a3d1	APPROVED	2022-01-21T16:03:09.573	+	
- Философия жизни есть у каждого человека. Своя, собственная. Даже у идиота есть философия по которой он живет.	ru.85e29506-4848-4967-b9ac-7e60005ef92d			https://toloka.yandex.ru/task/31145688/0001db3ed8--61ead93dabbcc46b2944a3a1	c9c7e14e-3cc3-4687-8f94-e4fb678b9627	0001db3ed8--61ead93dabbcc46b2944a3a1	8b3aead4e3a79dc5711e0e4ab270a3d1	APPROVED	2022-01-21T16:03:09.573	+	
- Все моложе и моложе чувствует себя тот, кто вступает в мир воображения. Теперь он знает: это рассудок старил его душевно и делал таким негибким.	ru.3c7aea2d-16f1-4904-8d3d-b80cf8e222f4			https://toloka.yandex.ru/task/31145688/0001db3ed8--61ead93dabbcc46b2944a3a1	987d65b8-94de-4f8b-a20a-bc9c396e9be7	0001db3ed8--61ead93dabbcc46b2944a3a1	8b3aead4e3a79dc5711e0e4ab270a3d1	APPROVED	2022-01-21T16:03:09.573	+	
- Ты должен быть либо молотом, либо наковальней	ru.0c3fea46-eb95-4121-9c5a-1704f7d8b3c7			https://toloka.yandex.ru/task/31145688/0001db3ed8--61ead93dabbcc46b2944a3a1	bbed4e54-b8b3-45a4-a303-4d5bd4a08535	0001db3ed8--61ead93dabbcc46b2944a3a1	8b3aead4e3a79dc5711e0e4ab270a3d1	APPROVED	2022-01-21T16:03:09.573	+	
- Давая себя поиметь, он тем самым имел целый мир	ru.cbe92880-b4d0-4ad7-8b15-d2f9c270feea			https://toloka.yandex.ru/task/31145688/0001db3ed8--61ead93dabbcc46b2944a3a1	fcf18603-086a-4333-aeb3-cb57bfde7315	0001db3ed8--61ead93dabbcc46b2944a3a1	8b3aead4e3a79dc5711e0e4ab270a3d1	APPROVED	2022-01-21T16:03:09.573	+	
- Сохраняют благополучие те, чей образ действий отвечает особенностям времени, и утрачивают те, чей образ действий отвечает особенностям времени	ru.3c856708-d481-403d-84cd-ba77a6aa3bba			https://toloka.yandex.ru/task/31145688/0001db3ed8--61ead93dabbcc46b2944a3a1	b3393a62-e5db-4a19-bd57-d2e0c76edca6	0001db3ed8--61ead93dabbcc46b2944a3a1	8b3aead4e3a79dc5711e0e4ab270a3d1	APPROVED	2022-01-21T16:03:09.573	+	
- Всеобщее счастье способно безостановочно двигать машины; истина же и красота – не способны. Так что, разумеется, когда властью завладевали массы, верховной ценностью становилось всегда счастье, а не истина с красотой	ru.cc1f8970-e028-4ab4-bf4c-33f8ce4ef0e5			https://toloka.yandex.ru/task/31145688/0001db3ed8--61ead93dabbcc46b2944a3a1	5e0700e9-50a5-40dd-b152-d7089ab8af28	0001db3ed8--61ead93dabbcc46b2944a3a1	8b3aead4e3a79dc5711e0e4ab270a3d1	APPROVED	2022-01-21T16:03:09.573	+	
- Любовь не знает ни добродетели, ни заслуги. Она любит, и прощает, и терпит все потому, что иначе не может.	ru.d7dded5b-bb66-4d9d-bccf-554a56090d9c			https://toloka.yandex.ru/task/31145688/0001db3ed8--61ead93dabbcc46b2944a3a1	cf361c67-2189-472d-a2e4-78959ed495ea	0001db3ed8--61ead93dabbcc46b2944a3a1	8b3aead4e3a79dc5711e0e4ab270a3d1	APPROVED	2022-01-21T16:03:09.573	+	
											
- Непонимание рождает неверие. Неверие – смерть	ru.95873c46-f0a7-4468-904b-9f7796f74478			https://toloka.yandex.ru/task/31145688/0001db3ed8--61ead9473fc7e21a8156e696	3d7e64d0-5458-40ac-9886-f5e8ba1fd6db	0001db3ed8--61ead9473fc7e21a8156e696	6211a66bb1f70cc5518c394a55e31e55	APPROVED	2022-01-21T16:03:19.902	+	
- Его баба наделала долгов, а писают на мой ковер	ru.7054016d-6b29-4751-9d8a-c836d4e1e942			https://toloka.yandex.ru/task/31145688/0001db3ed8--61ead9473fc7e21a8156e696	9ab6544b-a29a-4779-8488-d286f390f03f	0001db3ed8--61ead9473fc7e21a8156e696	6211a66bb1f70cc5518c394a55e31e55	APPROVED	2022-01-21T16:03:19.902	+	
- Третье правило бойцовского клуба: боец крикнул “стоп”, выдохся, отключился, - бой окончен	ru.8093a79c-9224-43c7-b413-36c8cac1ee64			https://toloka.yandex.ru/task/31145688/0001db3ed8--61ead9473fc7e21a8156e696	d8bf5cf9-7645-4107-87f4-08879c3192fa	0001db3ed8--61ead9473fc7e21a8156e696	6211a66bb1f70cc5518c394a55e31e55	APPROVED	2022-01-21T16:03:19.902	+	
- Часто двое очень живо спорят, после чего расходятся по домам, унося мнение своего оппонента: они меняются взглядами	ru.bf26df12-d350-444f-b974-bd5bd6e5c0f4			https://toloka.yandex.ru/task/31145688/0001db3ed8--61ead9473fc7e21a8156e696	29797412-ffa1-459d-8c81-da1de3a93c2d	0001db3ed8--61ead9473fc7e21a8156e696	6211a66bb1f70cc5518c394a55e31e55	APPROVED	2022-01-21T16:03:19.902	+	
- В наш век люди думают, что произведение искусства должно быть чем-то вроде автобиографии. Мы утратили способность отвлеченно воспринимать красоту.	ru.c5420f8a-f552-421a-b3cf-abe68087c894			https://toloka.yandex.ru/task/31145688/0001db3ed8--61ead9473fc7e21a8156e696	048131c9-142b-4594-8d84-ea588999eb32	0001db3ed8--61ead9473fc7e21a8156e696	6211a66bb1f70cc5518c394a55e31e55	APPROVED	2022-01-21T16:03:19.902	+	
- Хорошо гулять ночью, правда? Я люблю смотреть на вещи, вдыхать их запах, и бывает, что я брожу вот так всю ночь напролет и встречаю восход солнца.	ru.5df408de-5656-416b-be5a-b8c60a015d63			https://toloka.yandex.ru/task/31145688/0001db3ed8--61ead9473fc7e21a8156e696	b493bde3-babb-44a4-9fae-a3027c9e2682	0001db3ed8--61ead9473fc7e21a8156e696	6211a66bb1f70cc5518c394a55e31e55	APPROVED	2022-01-21T16:03:19.902	+	
- Их можно обучить полезным вещам, но при одном условии — если не прощать их, когда природа берёт в них верх	ru.9e0493c7-5888-4557-976a-c236e4f1235a			https://toloka.yandex.ru/task/31145688/0001db3ed8--61ead9473fc7e21a8156e696	2a5b14ea-d251-4ef4-98b8-2bc56d20a808	0001db3ed8--61ead9473fc7e21a8156e696	6211a66bb1f70cc5518c394a55e31e55	APPROVED	2022-01-21T16:03:19.902	+	
- Не ошибки опасны – опасна пассивность, ложная чистоплотность опасна, приверженность к ветхим заповедям	ru.1717ba0d-6d31-4c6d-b374-3bfde4f40a83			https://toloka.yandex.ru/task/31145688/0001db3ed8--61ead9473fc7e21a8156e696	cd95b821-fd40-428e-94d1-625c07966ef2	0001db3ed8--61ead9473fc7e21a8156e696	6211a66bb1f70cc5518c394a55e31e55	APPROVED	2022-01-21T16:03:19.902	+	
- Не знаю, существует ли судьба, но я верю в то, что можно принять решение	ru.f2788578-6ca4-40e0-85fd-b473e5d0eaab			https://toloka.yandex.ru/task/31145688/0001db3ed8--61ead9473fc7e21a8156e696	f92ff945-f8b8-4731-8252-f9f2febab686	0001db3ed8--61ead9473fc7e21a8156e696	6211a66bb1f70cc5518c394a55e31e55	APPROVED	2022-01-21T16:03:19.902	+	
- Царство рынка зиждется на сбыте товаров, а твое ремесло состоит в том, чтобы убедить потребителя выбрать из этих товаров самый недолговечный.	ru.670af49d-9d1f-4e27-8609-9cee0898594d			https://toloka.yandex.ru/task/31145688/0001db3ed8--61ead9473fc7e21a8156e696	81499c4e-2b2f-4b61-9d33-5946adf150e3	0001db3ed8--61ead9473fc7e21a8156e696	6211a66bb1f70cc5518c394a55e31e55	APPROVED	2022-01-21T16:03:19.902	+	
											
